id,tma_mdpl
2025-12-24 06:00:00 - Boboh Kali Lamong,6.95
2025-12-24 12:00:00 - Boboh Kali Lamong,7.0
2025-12-24 18:00:00 - Boboh Kali Lamong,7.1
2025-12-25 06:00:00 - Boboh Kali Lamong,7.0
2025-12-25 12:00:00 - Boboh Kali Lamong,6.9
2025-12-25 18:00:00 - Boboh Kali Lamong,6.95
2025-12-26 06:00:00 - Boboh Kali Lamong,6.95
2025-12-26 12:00:00 - Boboh Kali Lamong,7.0
2025-12-26 18:00:00 - Boboh Kali Lamong,7.0
2025-12-27 06:00:00 - Boboh Kali Lamong,7.0
2025-12-27 12:00:00 - Boboh Kali Lamong,6.9
2025-12-27 18:00:00 - Boboh Kali Lamong,6.8
2025-12-28 06:00:00 - Boboh Kali Lamong,7.0
2025-12-28 12:00:00 - Boboh Kali Lamong,6.9
2025-12-28 18:00:00 - Boboh Kali Lamong,6.7
2025-12-29 06:00:00 - Boboh Kali Lamong,6.58
2025-12-29 12:00:00 - Boboh Kali Lamong,6.4
2025-12-29 18:00:00 - Boboh Kali Lamong,6.45
2025-12-30 06:00:00 - Boboh Kali Lamong,6.4
2025-12-30 12:00:00 - Boboh Kali Lamong,5.9
2025-12-30 18:00:00 - Boboh Kali Lamong,5.8
2025-12-31 06:00:00 - Boboh Kali Lamong,5.6
2025-12-31 12:00:00 - Boboh Kali Lamong,5.6
2025-12-31 18:00:00 - Boboh Kali Lamong,5.4
2026-01-01 06:00:00 - Boboh Kali Lamong,5.3
2026-01-01 12:00:00 - Boboh Kali Lamong,4.9
2026-01-01 18:00:00 - Boboh Kali Lamong,4.9
2026-01-02 06:00:00 - Boboh Kali Lamong,4.6
2026-01-02 12:00:00 - Boboh Kali Lamong,4.4
2026-01-02 18:00:00 - Boboh Kali Lamong,4.5
2026-01-03 06:00:00 - Boboh Kali Lamong,4.4
2026-01-03 12:00:00 - Boboh Kali Lamong,4.3
2026-01-03 18:00:00 - Boboh Kali Lamong,4.4
2026-01-04 06:00:00 - Boboh Kali Lamong,4.5
2026-01-04 12:00:00 - Boboh Kali Lamong,4.4
2026-01-04 18:00:00 - Boboh Kali Lamong,4.7
2026-01-05 06:00:00 - Boboh Kali Lamong,5.7
2026-01-05 12:00:00 - Boboh Kali Lamong,6.1
2026-01-05 18:00:00 - Boboh Kali Lamong,6.4
2026-01-06 06:00:00 - Boboh Kali Lamong,5.9
2026-01-06 12:00:00 - Boboh Kali Lamong,5.9
2026-01-06 18:00:00 - Boboh Kali Lamong,5.7
2026-01-07 06:00:00 - Boboh Kali Lamong,5.5
2026-01-07 12:00:00 - Boboh Kali Lamong,5.1
2026-01-07 18:00:00 - Boboh Kali Lamong,5.1
2026-01-08 06:00:00 - Boboh Kali Lamong,4.9
2026-01-08 12:00:00 - Boboh Kali Lamong,4.6
2026-01-08 18:00:00 - Boboh Kali Lamong,4.7
2026-01-09 06:00:00 - Boboh Kali Lamong,6.2
2026-01-09 12:00:00 - Boboh Kali Lamong,6.4
2026-01-09 18:00:00 - Boboh Kali Lamong,6.55
2026-01-10 06:00:00 - Boboh Kali Lamong,6.65
2026-01-10 12:00:00 - Boboh Kali Lamong,6.6
2026-01-10 18:00:00 - Boboh Kali Lamong,6.8
2026-01-11 06:00:00 - Boboh Kali Lamong,7.0
2026-01-11 12:00:00 - Boboh Kali Lamong,6.9
2026-01-11 18:00:00 - Boboh Kali Lamong,7.1
2026-01-12 06:00:00 - Boboh Kali Lamong,7.0
2026-01-12 12:00:00 - Boboh Kali Lamong,6.9
2026-01-12 18:00:00 - Boboh Kali Lamong,6.9
2026-01-13 06:00:00 - Boboh Kali Lamong,6.8
2026-01-13 12:00:00 - Boboh Kali Lamong,6.6
2026-01-13 18:00:00 - Boboh Kali Lamong,6.5
2026-01-14 06:00:00 - Boboh Kali Lamong,6.5
2026-01-14 12:00:00 - Boboh Kali Lamong,6.55
2026-01-14 18:00:00 - Boboh Kali Lamong,6.55
2026-01-15 06:00:00 - Boboh Kali Lamong,6.1
2026-01-15 12:00:00 - Boboh Kali Lamong,5.9
2026-01-15 18:00:00 - Boboh Kali Lamong,5.8
2026-01-16 06:00:00 - Boboh Kali Lamong,5.6
2026-01-16 12:00:00 - Boboh Kali Lamong,5.5
2026-01-16 18:00:00 - Boboh Kali Lamong,5.6
2026-01-17 06:00:00 - Boboh Kali Lamong,5.5
2026-01-17 12:00:00 - Boboh Kali Lamong,5.5
2026-01-17 18:00:00 - Boboh Kali Lamong,5.3
2026-01-18 06:00:00 - Boboh Kali Lamong,5.3
2026-01-18 12:00:00 - Boboh Kali Lamong,5.3
2026-01-18 18:00:00 - Boboh Kali Lamong,5.1
2026-01-19 06:00:00 - Boboh Kali Lamong,5.0
2026-01-19 12:00:00 - Boboh Kali Lamong,4.7
2026-01-19 18:00:00 - Boboh Kali Lamong,4.5
2026-01-20 06:00:00 - Boboh Kali Lamong,5.0
2026-01-20 12:00:00 - Boboh Kali Lamong,5.4
2026-01-20 18:00:00 - Boboh Kali Lamong,6.1
2026-01-21 06:00:00 - Boboh Kali Lamong,5.9
2026-01-21 12:00:00 - Boboh Kali Lamong,5.7
2026-01-21 18:00:00 - Boboh Kali Lamong,5.6
2026-01-22 06:00:00 - Boboh Kali Lamong,4.6
2026-01-22 12:00:00 - Boboh Kali Lamong,4.5
2026-01-22 18:00:00 - Boboh Kali Lamong,4.5
2026-01-23 06:00:00 - Boboh Kali Lamong,4.4
2026-01-23 12:00:00 - Boboh Kali Lamong,4.5
2026-01-23 18:00:00 - Boboh Kali Lamong,4.5
2026-01-24 06:00:00 - Boboh Kali Lamong,4.3
2026-01-24 12:00:00 - Boboh Kali Lamong,4.4
2026-01-24 18:00:00 - Boboh Kali Lamong,4.3
2026-01-25 06:00:00 - Boboh Kali Lamong,4.3
2026-01-25 12:00:00 - Boboh Kali Lamong,4.3
2026-01-25 18:00:00 - Boboh Kali Lamong,4.3
2026-01-26 06:00:00 - Boboh Kali Lamong,4.2
2026-01-26 12:00:00 - Boboh Kali Lamong,4.3
2026-01-26 18:00:00 - Boboh Kali Lamong,4.3
2026-01-27 06:00:00 - Boboh Kali Lamong,4.2
2026-01-27 12:00:00 - Boboh Kali Lamong,4.2
2026-01-27 18:00:00 - Boboh Kali Lamong,4.2
2026-01-28 06:00:00 - Boboh Kali Lamong,4.2
2026-01-28 12:00:00 - Boboh Kali Lamong,4.2
2026-01-28 18:00:00 - Boboh Kali Lamong,4.3
2026-01-29 06:00:00 - Boboh Kali Lamong,4.2
2026-01-29 12:00:00 - Boboh Kali Lamong,4.1
2026-01-29 18:00:00 - Boboh Kali Lamong,4.1
2026-01-30 06:00:00 - Boboh Kali Lamong,4.15
2026-01-30 12:00:00 - Boboh Kali Lamong,4.1
2026-01-30 18:00:00 - Boboh Kali Lamong,4.1
2026-01-31 06:00:00 - Boboh Kali Lamong,4.1
2026-01-31 12:00:00 - Boboh Kali Lamong,4.1
2026-01-31 18:00:00 - Boboh Kali Lamong,4.1
2026-02-01 06:00:00 - Boboh Kali Lamong,4.1
2026-02-01 12:00:00 - Boboh Kali Lamong,4.0
2026-02-01 18:00:00 - Boboh Kali Lamong,4.0
2026-02-02 06:00:00 - Boboh Kali Lamong,4.1
2026-02-02 12:00:00 - Boboh Kali Lamong,4.4
2026-02-02 18:00:00 - Boboh Kali Lamong,4.5
2026-02-03 06:00:00 - Boboh Kali Lamong,5.2
2026-02-03 12:00:00 - Boboh Kali Lamong,5.6
2026-02-03 18:00:00 - Boboh Kali Lamong,5.8
2026-02-04 06:00:00 - Boboh Kali Lamong,5.7
2026-02-04 12:00:00 - Boboh Kali Lamong,5.7
2026-02-04 18:00:00 - Boboh Kali Lamong,5.8
2026-02-05 06:00:00 - Boboh Kali Lamong,6.1
2026-02-05 12:00:00 - Boboh Kali Lamong,6.2
2026-02-05 18:00:00 - Boboh Kali Lamong,6.4
2026-02-06 06:00:00 - Boboh Kali Lamong,6.5
2026-02-06 12:00:00 - Boboh Kali Lamong,6.45
2026-02-06 18:00:00 - Boboh Kali Lamong,6.4
2026-02-07 06:00:00 - Boboh Kali Lamong,5.6
2026-02-07 12:00:00 - Boboh Kali Lamong,5.5
2026-02-07 18:00:00 - Boboh Kali Lamong,5.4
2026-02-08 06:00:00 - Boboh Kali Lamong,5.3
2026-02-08 12:00:00 - Boboh Kali Lamong,5.3
2026-02-08 18:00:00 - Boboh Kali Lamong,5.2
2026-02-09 06:00:00 - Boboh Kali Lamong,4.4
2026-02-09 12:00:00 - Boboh Kali Lamong,4.4
2026-02-09 18:00:00 - Boboh Kali Lamong,4.4
2026-02-10 06:00:00 - Boboh Kali Lamong,4.3
2026-02-10 12:00:00 - Boboh Kali Lamong,4.6
2026-02-10 18:00:00 - Boboh Kali Lamong,4.4
2026-02-11 06:00:00 - Boboh Kali Lamong,5.9
2026-02-11 12:00:00 - Boboh Kali Lamong,6.1
2026-02-11 18:00:00 - Boboh Kali Lamong,6.5
2026-02-12 06:00:00 - Boboh Kali Lamong,6.8
2026-02-12 12:00:00 - Boboh Kali Lamong,6.95
2026-02-12 18:00:00 - Boboh Kali Lamong,6.97
2026-02-13 06:00:00 - Boboh Kali Lamong,6.95
2026-02-13 12:00:00 - Boboh Kali Lamong,6.95
2026-02-13 18:00:00 - Boboh Kali Lamong,6.99
2026-02-14 06:00:00 - Boboh Kali Lamong,7.02
2026-02-14 12:00:00 - Boboh Kali Lamong,7.02
2026-02-14 18:00:00 - Boboh Kali Lamong,6.9
2026-02-15 06:00:00 - Boboh Kali Lamong,6.74
2026-02-15 12:00:00 - Boboh Kali Lamong,6.8
2026-02-15 18:00:00 - Boboh Kali Lamong,6.82
2026-02-16 06:00:00 - Boboh Kali Lamong,6.85
2026-02-16 12:00:00 - Boboh Kali Lamong,6.82
2026-02-16 18:00:00 - Boboh Kali Lamong,6.82
2026-02-17 06:00:00 - Boboh Kali Lamong,6.65
2026-02-17 12:00:00 - Boboh Kali Lamong,6.46
2026-02-17 18:00:00 - Boboh Kali Lamong,6.25
2026-02-18 06:00:00 - Boboh Kali Lamong,6.24
2026-02-18 12:00:00 - Boboh Kali Lamong,6.35
2026-02-18 18:00:00 - Boboh Kali Lamong,6.28
2026-02-19 06:00:00 - Boboh Kali Lamong,6.17
2026-02-19 12:00:00 - Boboh Kali Lamong,6.13
2026-02-19 18:00:00 - Boboh Kali Lamong,5.8
2026-02-20 06:00:00 - Boboh Kali Lamong,5.7
2026-02-20 12:00:00 - Boboh Kali Lamong,6.1
2026-02-20 18:00:00 - Boboh Kali Lamong,6.24
2026-02-21 06:00:00 - Boboh Kali Lamong,5.93
2026-02-21 12:00:00 - Boboh Kali Lamong,5.55
2026-02-21 18:00:00 - Boboh Kali Lamong,5.17
2026-02-22 06:00:00 - Boboh Kali Lamong,4.6
2026-02-22 12:00:00 - Boboh Kali Lamong,4.5
2026-02-22 18:00:00 - Boboh Kali Lamong,4.4
2026-02-23 06:00:00 - Boboh Kali Lamong,5.85
2026-02-23 12:00:00 - Boboh Kali Lamong,6.25
2026-02-23 18:00:00 - Boboh Kali Lamong,6.48
2026-02-24 06:00:00 - Boboh Kali Lamong,6.74
2026-02-24 12:00:00 - Boboh Kali Lamong,6.82
2026-02-24 18:00:00 - Boboh Kali Lamong,6.84
2026-02-25 06:00:00 - Boboh Kali Lamong,6.65
2026-02-25 12:00:00 - Boboh Kali Lamong,6.5
2026-02-25 18:00:00 - Boboh Kali Lamong,6.3
2026-02-26 06:00:00 - Boboh Kali Lamong,5.85
2026-02-26 12:00:00 - Boboh Kali Lamong,5.48
2026-02-26 18:00:00 - Boboh Kali Lamong,5.1
2026-02-27 06:00:00 - Boboh Kali Lamong,4.58
2026-02-27 12:00:00 - Boboh Kali Lamong,5.05
2026-02-27 18:00:00 - Boboh Kali Lamong,5.05
2026-02-28 06:00:00 - Boboh Kali Lamong,6.25
2026-02-28 12:00:00 - Boboh Kali Lamong,6.5
2026-02-28 18:00:00 - Boboh Kali Lamong,6.62
2026-03-01 06:00:00 - Boboh Kali Lamong,5.5
2026-03-01 12:00:00 - Boboh Kali Lamong,5.7
2026-03-01 18:00:00 - Boboh Kali Lamong,5.8
2026-03-02 06:00:00 - Boboh Kali Lamong,6.08
2026-03-02 12:00:00 - Boboh Kali Lamong,6.0
2026-03-02 18:00:00 - Boboh Kali Lamong,6.0
2026-03-03 06:00:00 - Boboh Kali Lamong,6.0
2026-03-03 12:00:00 - Boboh Kali Lamong,6.0
2026-03-03 18:00:00 - Boboh Kali Lamong,6.1
2026-03-04 06:00:00 - Boboh Kali Lamong,6.5
2026-03-04 12:00:00 - Boboh Kali Lamong,6.3
2026-03-04 18:00:00 - Boboh Kali Lamong,6.53
2026-03-05 06:00:00 - Boboh Kali Lamong,6.47
2026-03-05 12:00:00 - Boboh Kali Lamong,6.5
2026-03-05 18:00:00 - Boboh Kali Lamong,6.3
2026-03-06 06:00:00 - Boboh Kali Lamong,6.05
2026-03-06 12:00:00 - Boboh Kali Lamong,5.93
2026-03-06 18:00:00 - Boboh Kali Lamong,5.8
2026-03-07 06:00:00 - Boboh Kali Lamong,5.7
2026-03-07 12:00:00 - Boboh Kali Lamong,5.5
2026-03-07 18:00:00 - Boboh Kali Lamong,5.5
2026-03-08 06:00:00 - Boboh Kali Lamong,5.1
2026-03-08 12:00:00 - Boboh Kali Lamong,5.2
2026-03-08 18:00:00 - Boboh Kali Lamong,5.3
2026-03-09 06:00:00 - Boboh Kali Lamong,5.4
2026-03-09 12:00:00 - Boboh Kali Lamong,5.65
2026-03-09 18:00:00 - Boboh Kali Lamong,5.3
2026-03-10 06:00:00 - Boboh Kali Lamong,6.0
2026-03-10 12:00:00 - Boboh Kali Lamong,6.35
2026-03-10 18:00:00 - Boboh Kali Lamong,6.5
2026-03-11 06:00:00 - Boboh Kali Lamong,6.68
2026-03-11 12:00:00 - Boboh Kali Lamong,6.62
2026-03-11 18:00:00 - Boboh Kali Lamong,6.45
2026-03-12 06:00:00 - Boboh Kali Lamong,5.93
2026-03-12 12:00:00 - Boboh Kali Lamong,5.65
2026-03-12 18:00:00 - Boboh Kali Lamong,5.25
2026-03-13 06:00:00 - Boboh Kali Lamong,4.55
2026-03-13 12:00:00 - Boboh Kali Lamong,4.4
2026-03-13 18:00:00 - Boboh Kali Lamong,4.25
2026-03-14 06:00:00 - Boboh Kali Lamong,4.58
2026-03-14 12:00:00 - Boboh Kali Lamong,4.5
2026-03-14 18:00:00 - Boboh Kali Lamong,4.47
2026-03-15 06:00:00 - Boboh Kali Lamong,4.1
2026-03-15 12:00:00 - Boboh Kali Lamong,4.2
2026-03-15 18:00:00 - Boboh Kali Lamong,4.1
2026-03-16 06:00:00 - Boboh Kali Lamong,4.1
2026-03-16 12:00:00 - Boboh Kali Lamong,4.1
2026-03-16 18:00:00 - Boboh Kali Lamong,4.15
2026-03-17 06:00:00 - Boboh Kali Lamong,4.6
2026-03-17 12:00:00 - Boboh Kali Lamong,4.75
2026-03-17 18:00:00 - Boboh Kali Lamong,5.1
2026-03-18 06:00:00 - Boboh Kali Lamong,5.13
2026-03-18 12:00:00 - Boboh Kali Lamong,5.1
2026-03-18 18:00:00 - Boboh Kali Lamong,5.15
2026-03-19 06:00:00 - Boboh Kali Lamong,5.05
2026-03-19 12:00:00 - Boboh Kali Lamong,5.0
2026-03-19 18:00:00 - Boboh Kali Lamong,4.9
2026-03-20 06:00:00 - Boboh Kali Lamong,4.75
2026-03-20 12:00:00 - Boboh Kali Lamong,4.9
2026-03-20 18:00:00 - Boboh Kali Lamong,5.1
2026-03-21 06:00:00 - Boboh Kali Lamong,5.8
2026-03-21 12:00:00 - Boboh Kali Lamong,5.9
2026-03-21 18:00:00 - Boboh Kali Lamong,5.85
2026-03-22 06:00:00 - Boboh Kali Lamong,5.7
2026-03-22 12:00:00 - Boboh Kali Lamong,5.65
2026-03-22 18:00:00 - Boboh Kali Lamong,5.5
2026-03-23 06:00:00 - Boboh Kali Lamong,5.3
2026-03-23 12:00:00 - Boboh Kali Lamong,5.0
2026-03-23 18:00:00 - Boboh Kali Lamong,4.8
2026-03-24 06:00:00 - Boboh Kali Lamong,5.1
2026-03-24 12:00:00 - Boboh Kali Lamong,4.5
2026-03-24 18:00:00 - Boboh Kali Lamong,4.69
2026-03-25 06:00:00 - Boboh Kali Lamong,5.05
2026-03-25 12:00:00 - Boboh Kali Lamong,5.68
2026-03-25 18:00:00 - Boboh Kali Lamong,5.78
2026-03-26 06:00:00 - Boboh Kali Lamong,5.05
2026-03-26 12:00:00 - Boboh Kali Lamong,4.6
2026-03-26 18:00:00 - Boboh Kali Lamong,4.35
2026-03-27 06:00:00 - Boboh Kali Lamong,4.2
2026-03-27 12:00:00 - Boboh Kali Lamong,4.6
2026-03-27 18:00:00 - Boboh Kali Lamong,5.0
2026-03-28 06:00:00 - Boboh Kali Lamong,4.6
2026-03-28 12:00:00 - Boboh Kali Lamong,4.6
2026-03-28 18:00:00 - Boboh Kali Lamong,4.4
2026-03-29 06:00:00 - Boboh Kali Lamong,5.63
2026-03-29 12:00:00 - Boboh Kali Lamong,5.87
2026-03-29 18:00:00 - Boboh Kali Lamong,5.75
2026-03-30 06:00:00 - Boboh Kali Lamong,5.9
2026-03-30 12:00:00 - Boboh Kali Lamong,5.88
2026-03-30 18:00:00 - Boboh Kali Lamong,5.64
2026-03-31 06:00:00 - Boboh Kali Lamong,4.8
2026-03-31 12:00:00 - Boboh Kali Lamong,4.65
2026-03-31 18:00:00 - Boboh Kali Lamong,4.8
2026-04-01 06:00:00 - Boboh Kali Lamong,4.72
2026-04-01 12:00:00 - Boboh Kali Lamong,4.6
2026-04-01 18:00:00 - Boboh Kali Lamong,4.6
2026-04-02 06:00:00 - Boboh Kali Lamong,4.34
2026-04-02 12:00:00 - Boboh Kali Lamong,4.3
2026-04-02 18:00:00 - Boboh Kali Lamong,4.0
2026-04-03 06:00:00 - Boboh Kali Lamong,4.88
2026-04-03 12:00:00 - Boboh Kali Lamong,4.87
2026-04-03 18:00:00 - Boboh Kali Lamong,4.65
2026-04-04 06:00:00 - Boboh Kali Lamong,4.45
2026-04-04 12:00:00 - Boboh Kali Lamong,4.3
2026-04-04 18:00:00 - Boboh Kali Lamong,4.1
2026-04-05 06:00:00 - Boboh Kali Lamong,4.0
2026-04-05 12:00:00 - Boboh Kali Lamong,3.9
2026-04-05 18:00:00 - Boboh Kali Lamong,3.85
2026-04-06 06:00:00 - Boboh Kali Lamong,3.8
2026-04-06 12:00:00 - Boboh Kali Lamong,3.75
2026-04-06 18:00:00 - Boboh Kali Lamong,3.75
2026-04-07 06:00:00 - Boboh Kali Lamong,3.75
2026-04-07 12:00:00 - Boboh Kali Lamong,3.7
2026-04-07 18:00:00 - Boboh Kali Lamong,4.45
2026-04-08 06:00:00 - Boboh Kali Lamong,5.0
2026-04-08 12:00:00 - Boboh Kali Lamong,4.8
2026-04-08 18:00:00 - Boboh Kali Lamong,4.75
2026-04-09 06:00:00 - Boboh Kali Lamong,5.18
2026-04-09 12:00:00 - Boboh Kali Lamong,5.0
2026-04-09 18:00:00 - Boboh Kali Lamong,4.8
2026-04-10 06:00:00 - Boboh Kali Lamong,4.75
2026-04-10 12:00:00 - Boboh Kali Lamong,5.25
2026-04-10 18:00:00 - Boboh Kali Lamong,5.75
2026-04-11 06:00:00 - Boboh Kali Lamong,5.4
2026-04-11 12:00:00 - Boboh Kali Lamong,5.1
2026-04-11 18:00:00 - Boboh Kali Lamong,5.1
2026-04-12 06:00:00 - Boboh Kali Lamong,4.95
2026-04-12 12:00:00 - Boboh Kali Lamong,5.1
2026-04-12 18:00:00 - Boboh Kali Lamong,5.75
2026-04-13 06:00:00 - Boboh Kali Lamong,5.58
2026-04-13 12:00:00 - Boboh Kali Lamong,5.8
2026-04-13 18:00:00 - Boboh Kali Lamong,5.95
2026-04-14 06:00:00 - Boboh Kali Lamong,5.58
2026-04-14 12:00:00 - Boboh Kali Lamong,5.3
2026-04-14 18:00:00 - Boboh Kali Lamong,4.8
2026-04-15 06:00:00 - Boboh Kali Lamong,4.5
2026-04-15 12:00:00 - Boboh Kali Lamong,4.4
2026-04-15 18:00:00 - Boboh Kali Lamong,4.25
2026-04-16 06:00:00 - Boboh Kali Lamong,4.25
2026-04-16 12:00:00 - Boboh Kali Lamong,4.0
2026-04-16 18:00:00 - Boboh Kali Lamong,4.05
2026-04-17 06:00:00 - Boboh Kali Lamong,3.84
2026-04-17 12:00:00 - Boboh Kali Lamong,3.9
2026-04-17 18:00:00 - Boboh Kali Lamong,3.85
2026-04-18 06:00:00 - Boboh Kali Lamong,3.8
2026-04-18 12:00:00 - Boboh Kali Lamong,3.9
2026-04-18 18:00:00 - Boboh Kali Lamong,4.0
2026-04-19 06:00:00 - Boboh Kali Lamong,3.95
2026-04-19 12:00:00 - Boboh Kali Lamong,3.9
2026-04-19 18:00:00 - Boboh Kali Lamong,3.85
2026-04-20 06:00:00 - Boboh Kali Lamong,4.0
2026-04-20 12:00:00 - Boboh Kali Lamong,3.95
2026-04-20 18:00:00 - Boboh Kali Lamong,3.8
2026-04-21 06:00:00 - Boboh Kali Lamong,3.8
2026-04-21 12:00:00 - Boboh Kali Lamong,3.7
2026-04-21 18:00:00 - Boboh Kali Lamong,3.75
2026-04-22 06:00:00 - Boboh Kali Lamong,4.3
2026-04-22 12:00:00 - Boboh Kali Lamong,5.2
2026-04-22 18:00:00 - Boboh Kali Lamong,5.35
2026-04-23 06:00:00 - Boboh Kali Lamong,5.9
2026-04-23 12:00:00 - Boboh Kali Lamong,5.97
2026-04-23 18:00:00 - Boboh Kali Lamong,5.9
2026-04-24 06:00:00 - Boboh Kali Lamong,5.1
2026-04-24 12:00:00 - Boboh Kali Lamong,4.75
2026-04-24 18:00:00 - Boboh Kali Lamong,4.8
2026-04-25 06:00:00 - Boboh Kali Lamong,4.6
2026-04-25 12:00:00 - Boboh Kali Lamong,4.5
2026-04-25 18:00:00 - Boboh Kali Lamong,4.3
2026-04-26 06:00:00 - Boboh Kali Lamong,3.95
2026-04-26 12:00:00 - Boboh Kali Lamong,3.85
2026-04-26 18:00:00 - Boboh Kali Lamong,3.9
2026-04-27 06:00:00 - Boboh Kali Lamong,4.0
2026-04-27 12:00:00 - Boboh Kali Lamong,4.1
2026-04-27 18:00:00 - Boboh Kali Lamong,4.6
2026-04-28 06:00:00 - Boboh Kali Lamong,4.7
2026-04-28 12:00:00 - Boboh Kali Lamong,3.85
2026-04-28 18:00:00 - Boboh Kali Lamong,3.9
2026-04-29 06:00:00 - Boboh Kali Lamong,4.0
2026-04-29 12:00:00 - Boboh Kali Lamong,4.45
2026-04-29 18:00:00 - Boboh Kali Lamong,4.4
2026-04-30 06:00:00 - Boboh Kali Lamong,4.4
2026-04-30 12:00:00 - Boboh Kali Lamong,4.0
2026-04-30 18:00:00 - Boboh Kali Lamong,4.1
2026-05-01 06:00:00 - Boboh Kali Lamong,4.1
2026-05-01 12:00:00 - Boboh Kali Lamong,4.4
2026-05-01 18:00:00 - Boboh Kali Lamong,5.4
2026-05-02 06:00:00 - Boboh Kali Lamong,5.4
2026-05-02 12:00:00 - Boboh Kali Lamong,4.6
2026-05-02 18:00:00 - Boboh Kali Lamong,4.4
2026-05-03 06:00:00 - Boboh Kali Lamong,4.3
2026-05-03 12:00:00 - Boboh Kali Lamong,4.2
2026-05-03 18:00:00 - Boboh Kali Lamong,4.2
2026-05-04 06:00:00 - Boboh Kali Lamong,4.0
2026-05-04 12:00:00 - Boboh Kali Lamong,3.9
2026-05-04 18:00:00 - Boboh Kali Lamong,3.9
2026-05-05 06:00:00 - Boboh Kali Lamong,3.9
2026-05-05 12:00:00 - Boboh Kali Lamong,3.8
2026-05-05 18:00:00 - Boboh Kali Lamong,3.9
2026-05-06 06:00:00 - Boboh Kali Lamong,3.8
2026-05-06 12:00:00 - Boboh Kali Lamong,3.7
2026-05-06 18:00:00 - Boboh Kali Lamong,3.6
2026-05-07 06:00:00 - Boboh Kali Lamong,3.5
2026-05-07 12:00:00 - Boboh Kali Lamong,3.45
2026-05-07 18:00:00 - Boboh Kali Lamong,3.45
2026-05-08 06:00:00 - Boboh Kali Lamong,3.45
2026-05-08 12:00:00 - Boboh Kali Lamong,3.4
2026-05-08 18:00:00 - Boboh Kali Lamong,3.45
2026-05-09 06:00:00 - Boboh Kali Lamong,3.4
2026-05-09 12:00:00 - Boboh Kali Lamong,3.45
2026-05-09 18:00:00 - Boboh Kali Lamong,3.45
2026-05-10 06:00:00 - Boboh Kali Lamong,3.45
2026-05-10 12:00:00 - Boboh Kali Lamong,3.4
2026-05-10 18:00:00 - Boboh Kali Lamong,4.85
2026-05-11 06:00:00 - Boboh Kali Lamong,5.85
2026-05-11 12:00:00 - Boboh Kali Lamong,5.85
2026-05-11 18:00:00 - Boboh Kali Lamong,5.2
2026-05-12 06:00:00 - Boboh Kali Lamong,3.8
2026-05-12 12:00:00 - Boboh Kali Lamong,3.97
2026-05-12 18:00:00 - Boboh Kali Lamong,3.8
2026-05-13 06:00:00 - Boboh Kali Lamong,3.6
2026-05-13 12:00:00 - Boboh Kali Lamong,3.6
2026-05-13 18:00:00 - Boboh Kali Lamong,3.5
2026-05-14 06:00:00 - Boboh Kali Lamong,3.45
2026-05-14 12:00:00 - Boboh Kali Lamong,3.5
2026-05-14 18:00:00 - Boboh Kali Lamong,3.45
2026-05-15 06:00:00 - Boboh Kali Lamong,3.35
2026-05-15 12:00:00 - Boboh Kali Lamong,3.4
2026-05-15 18:00:00 - Boboh Kali Lamong,3.4
2026-05-16 06:00:00 - Boboh Kali Lamong,4.1
2026-05-16 12:00:00 - Boboh Kali Lamong,4.1
2026-05-16 18:00:00 - Boboh Kali Lamong,3.95
2026-05-17 06:00:00 - Boboh Kali Lamong,5.2
2026-05-17 12:00:00 - Boboh Kali Lamong,5.75
2026-05-17 18:00:00 - Boboh Kali Lamong,5.8
2026-05-18 06:00:00 - Boboh Kali Lamong,5.2
2026-05-18 12:00:00 - Boboh Kali Lamong,5.0
2026-05-18 18:00:00 - Boboh Kali Lamong,4.75
2025-09-19 06:00:00 - Bojonegoro - Kali Kethek,7.79
2025-09-19 12:00:00 - Bojonegoro - Kali Kethek,7.73
2025-09-19 18:00:00 - Bojonegoro - Kali Kethek,7.7
2025-09-20 06:00:00 - Bojonegoro - Kali Kethek,7.74
2025-09-20 12:00:00 - Bojonegoro - Kali Kethek,7.7
2025-09-20 18:00:00 - Bojonegoro - Kali Kethek,7.69
2025-09-21 06:00:00 - Bojonegoro - Kali Kethek,7.66
2025-09-21 12:00:00 - Bojonegoro - Kali Kethek,7.63
2025-09-21 18:00:00 - Bojonegoro - Kali Kethek,7.64
2025-09-22 06:00:00 - Bojonegoro - Kali Kethek,7.6
2025-09-22 12:00:00 - Bojonegoro - Kali Kethek,7.56
2025-09-22 18:00:00 - Bojonegoro - Kali Kethek,7.55
2025-09-23 06:00:00 - Bojonegoro - Kali Kethek,7.62
2025-09-23 12:00:00 - Bojonegoro - Kali Kethek,7.58
2025-09-23 18:00:00 - Bojonegoro - Kali Kethek,7.58
2025-09-24 06:00:00 - Bojonegoro - Kali Kethek,7.57
2025-09-24 12:00:00 - Bojonegoro - Kali Kethek,7.61
2025-09-24 18:00:00 - Bojonegoro - Kali Kethek,7.56
2025-09-25 06:00:00 - Bojonegoro - Kali Kethek,7.53
2025-09-25 12:00:00 - Bojonegoro - Kali Kethek,7.54
2025-09-25 18:00:00 - Bojonegoro - Kali Kethek,7.5
2025-09-26 06:00:00 - Bojonegoro - Kali Kethek,7.55
2025-09-26 12:00:00 - Bojonegoro - Kali Kethek,7.53
2025-09-26 18:00:00 - Bojonegoro - Kali Kethek,7.54
2025-09-27 06:00:00 - Bojonegoro - Kali Kethek,7.59
